index,name,geometry,point_lon,point_lat
20999,Sue Shaw Skin Aesthetics,POINT (-2.309403959814888 52.10868116443194),-2.30940396,52.10868116
21000,M A E Cosmetics,POINT (1.291141662052875 52.63034088400843),1.291141662,52.63034088
21001,Ziba Clinics,POINT (-2.843071253904449 53.4488280472473),-2.843071254,53.44882805
21002,Skin Transform,POINT (-0.446673565404636 51.64795294651195),-0.446673565,51.64795295
21003,Vibre Aesthetics & Laser,POINT (-2.340829793204569 53.22770583816863),-2.340829793,53.22770584
21004,Healthy Living Centre,POINT (-0.2418479118817992 52.5839541057479),-0.241847912,52.58395411
21005,The Bodyline Clinic,POINT (-2.552897122605743 53.39747298963773),-2.552897123,53.39747299
21006,Skin Appeal Clinic,POINT (-2.957562307041374 53.44385707052666),-2.957562307,53.44385707
21007,Heanor Memorial Health Centre,POINT (-1.348091847077006 53.0099629234134),-1.348091847,53.00996292
21008,Elstree Way Clinic,POINT (-0.2674112017402988 51.6596884770422),-0.267411202,51.65968848
21009,Allergy & Health Test Clinic London,POINT (-0.07781322135868732 51.51204903321931),-0.077813221,51.51204903
21010,Boots,POINT (-0.08280608204925401 51.51532941391357),-0.082806082,51.51532941
21011,The Cosmetic Clinic,POINT (-0.2400048672373923 52.59053503879423),-0.240004867,52.59053504
21012,Child & Family Unit Within Loughborough Hospital,POINT (-1.225946065453292 52.77329111922005),-1.225946065,52.77329112
21013,South Wing St Marys,POINT (-1.536608240569575 53.82052320511625),-1.536608241,53.82052321
21014,Rushden Chiropractic Clinic,POINT (-0.5868527329264772 52.28840033301117),-0.586852733,52.28840033
21015,Premier Laser & Skin Clinic Clapham,POINT (-0.1394200639569349 51.46188394031267),-0.139420064,51.46188394
21016,Justin Lim Orthopaedic,POINT (-2.223042148294847 52.98740257889548),-2.223042148,52.98740258
21017,Boots,POINT (-2.751778651355342 54.66338471738258),-2.751778651,54.66338472
21018,Elixir Face & Body Ltd,POINT (-1.040944664568826 51.45092638531031),-1.040944665,51.45092639
21019,Insight Healthcare,POINT (0.5194266536847055 51.37965311859354),0.519426654,51.37965312
21020,Pain Management Solutions Ltd,POINT (-1.462501484884689 53.58184394521241),-1.462501485,53.58184395
21021,H P F T,POINT (-0.2087669578351599 51.80404045321936),-0.208766958,51.80404045
21022,Berkshire Aesthetics,POINT (-0.7193680450060762 51.52248892114132),-0.719368045,51.52248892
21023,The Treatment Rooms,POINT (-1.738348625190318 52.39122041263997),-1.738348625,52.39122041
21024,The Harley Street Clinic,POINT (-0.1471194365586726 51.52198604026141),-0.147119437,51.52198604
21025,Boots,POINT (-1.276139723370537 54.55516785344219),-1.276139723,54.55516785
21026,Symmetry Skin,POINT (-3.442707204447784 50.67192537503236),-3.442707204,50.67192538
21027,Simply Clinics,POINT (-0.1285774922963144 51.6310126870452),-0.128577492,51.63101269
21028,Tonic Surgery,POINT (-1.451169368068324 52.74846727577498),-1.451169368,52.74846728
21029,Rose Skin Clinic Ltd,POINT (-1.928190495828878 52.41668691732242),-1.928190496,52.41668692
21030,Gastric Balloon Group,POINT (-1.92442435631694 52.46972567365279),-1.924424356,52.46972567
21031,Cedars Dermatology,POINT (-0.1471194365586726 51.52198604026141),-0.147119437,51.52198604
21032,Rehab Healthcare,POINT (0.130771455542087 51.51205091952555),0.130771456,51.51205092
21033,Londonbridge Sleep Centre,POINT (-0.08590821783409933 51.50630927202386),-0.085908218,51.50630927
21034,Katherine Road Medical Centre,POINT (0.03617731921796868 51.54580838928101),0.036177319,51.54580839
21035,The Student Health Centre,POINT (-0.5841827462086057 51.24148324490131),-0.584182746,51.24148324
21036,Mulberry House,POINT (-0.8790689678919257 52.21283914084312),-0.879068968,52.21283914
21037,Lymph Solutions,POINT (-1.530409253542859 54.78660593653349),-1.530409254,54.78660594
21038,Aesthetica by Karolina,POINT (-1.124087197247437 53.16998619245622),-1.124087197,53.16998619
21039,Dr K Green - Front Street Surgery,POINT (-1.127247544454763 53.95416291376841),-1.127247544,53.95416291
21040,Addmire Clinic,POINT (-0.506140241167868 51.33806338378824),-0.506140241,51.33806338
21041,Nu-beau,POINT (-0.2755365283700564 50.8615069571407),-0.275536528,50.86150696
21042,Dr P Wilson - the Milton Surgery,POINT (-2.949102385177541 51.35266957746113),-2.949102385,51.35266958
21043,Uxbridge Clinic,POINT (-1.576246195838401 53.73540895611848),-1.576246196,53.73540896
21044,North Shields C M H T,POINT (-1.457380428140487 55.01215770686206),-1.457380428,55.01215771
21045,Maywood Healthcare Centre,POINT (-0.691948811412899 50.7872388350283),-0.691948811,50.78723884
21046,Holsten Price Community Mental Health Team,POINT (-0.4455794178524463 53.77295648425992),-0.445579418,53.77295648
21047,Elite Medical Consultancy LLP,POINT (-0.2150787649899312 51.44357343922229),-0.215078765,51.44357344
21048,Dr J C D Banks - Eastgate Medical Group,POINT (-1.46139972012393 54.0064260274109),-1.46139972,54.00642603
21049,Laser Vision Centre,POINT (-0.5642171636054463 51.23574924758258),-0.564217164,51.23574925
21050,Window to the Womb,POINT (-0.3828588957081621 50.80983957556094),-0.382858896,50.80983958
21051,The Orange Grove Clinic,POINT (1.114958597306611 52.56898973402986),1.114958597,52.56898973
21052,Purity Centre,POINT (0.2996718663798446 51.39926079611879),0.299671866,51.3992608
21053,Rookery Aesthetic Ltd,POINT (-0.6662268198219127 53.49675973064767),-0.66622682,53.49675973
21054,Bury Well Living Centre,POINT (-2.292775049538256 53.58437474273175),-2.29277505,53.58437474
21055,The Library & Wellbeing Centre,POINT (-2.42541735063627 53.41766258250816),-2.425417351,53.41766258
21056,F U E Clinics,POINT (-1.429851909294984 53.7947890869678),-1.429851909,53.79478909
21057,Noubeau House Ltd,POINT (-1.474505725593533 52.46305481392055),-1.474505726,52.46305481
21058,Boots,POINT (-0.09970299046085504 51.49407889065066),-0.09970299,51.49407889
21059,Doctors Surgery,POINT (-0.4931262352904784 51.9634212805595),-0.493126235,51.96342128
21060,The Men's Health Clinic,POINT (-1.903095660154027 50.789502884726),-1.90309566,50.78950288
21061,Medicspot Clinic York City Centre,POINT (-1.093313375137485 53.9540195312918),-1.093313375,53.95401953
21062,Lumiere Skin Clinic & Aesthetics,POINT (-2.249878622425913 53.47210827676624),-2.249878622,53.47210828
21063,N T R P,POINT (-1.532556905794949 54.98988707566261),-1.532556906,54.98988708
21064,Respond Healthcare Ltd,POINT (-3.193990676057692 51.52376497974895),-3.193990676,51.52376498
21065,Clinical Neuropsychology Ltd,POINT (-2.619619768883125 51.45108595771686),-2.619619769,51.45108596
21066,Spire Thames Valley,POINT (-0.5724151894207774 51.54278735722952),-0.572415189,51.54278736
21067,A Sports Therapy,POINT (-2.249113949231301 53.48069835403349),-2.249113949,53.48069835
21068,N E L F T,POINT (0.07928830662562915 51.53571770990491),0.079288307,51.53571771
21069,Worcestershire Bowel Clinic,POINT (-2.216019195370481 52.1812268937539),-2.216019195,52.18122689
21070,Custom Vision Clinic Ltd,POINT (-1.355166431762761 53.87465643344029),-1.355166432,53.87465643
21071,Lollipop Baby Scans,POINT (-2.232616935844064 53.4836843441738),-2.232616936,53.48368434
21072,Ingrebourne Children's Centre,POINT (0.2149869164176837 51.61310924768436),0.214986916,51.61310925
21073,Optical Express,POINT (-1.293976375459629 51.75400836371907),-1.293976375,51.75400836
21074,Well Women Clinic in Cromwell Road London,POINT (-0.191382420622304 51.49510331303718),-0.191382421,51.49510331
21075,Colchester 3D-lipo Clinic,POINT (0.9255448907705962 51.91595974422454),0.925544891,51.91595974
21076,V S L Clinic Ltd,POINT (-1.487176095252478 53.66694488284568),-1.487176095,53.66694488
21077,Provide Medical Ltd,POINT (-0.8346366068164532 52.05870866877769),-0.834636607,52.05870867
21078,Luxe Aesthetics & Academy,POINT (-0.3376911112295964 53.74258201234412),-0.337691111,53.74258201
21079,The Hearing Clinic - Bridgitte Harley Hearing Care,POINT (-0.3164087277620615 51.68273747558796),-0.316408728,51.68273748
21080,Chapeltown Health Centre,POINT (-1.526199207415749 53.81143163142558),-1.526199207,53.81143163
21081,Care 4 UK 88,POINT (-0.1694665268208148 51.42691720760229),-0.169466527,51.42691721
21082,Moor Eye Care,POINT (-1.729814193424041 51.41751842570953),-1.729814193,51.41751843
21083,Boots,POINT (-0.6143686034291261 51.18565051506),-0.614368603,51.18565052
21084,Boots,POINT (-0.6147306803845393 54.48622742730836),-0.61473068,54.48622743
21085,Sutton Dialysis Unit,POINT (-0.1935749625304281 51.35985384286272),-0.193574963,51.35985384
21086,Dr J Sharma - Handsworth Medical Practice,POINT (-1.940952812272094 52.5050115958714),-1.940952812,52.5050116
21087,Boots,POINT (-1.674591903695464 54.66394338543387),-1.674591904,54.66394339
21088,Boots,POINT (-1.443451898420308 54.00002860414106),-1.443451898,54.0000286
21089,Boots,POINT (-0.02173450229741502 51.50591427665638),-0.021734502,51.50591428
21090,Skin Destination,POINT (-2.978768946417 53.40359465760084),-2.978768946,53.40359466
21091,Boots,POINT (-2.629656750294846 50.94150698095466),-2.62965675,50.94150698
21092,Boots,POINT (-3.17940127167082 51.47681487950493),-3.179401272,51.47681488
21093,Enamour Laser Clinic,POINT (-0.1982195733266402 51.43501540315516),-0.198219573,51.4350154
21094,True You Skin Clinics,POINT (-1.712150768252845 53.83064462974882),-1.712150768,53.83064463
21095,Beauty Time Norwich Ltd,POINT (1.2174331170399 52.63743064044012),1.217433117,52.63743064
21096,Hygeia Health Ltd,POINT (0.05567576335130112 51.03229816755459),0.055675763,51.03229817
21097,Swindon & Marlborough NHS Trust,POINT (-1.70493266438754 51.41541020030058),-1.704932664,51.4154102
21098,Save Minds at Smart Clinics,POINT (-0.1682189142068641 51.49405406634184),-0.168218914,51.49405407
21099,City Aesthetics Clinic,POINT (-1.609801931637286 54.97603279700063),-1.609801932,54.9760328
21100,Widnes Physiotherapy & Sports Injuries Clinic,POINT (-2.733702716757278 53.37853890160532),-2.733702717,53.3785389
21101,London a F Centre,POINT (-0.08590821783409933 51.50630927202386),-0.085908218,51.50630927
21102,Arc Hounslow,POINT (-0.3653129841226814 51.46923461443152),-0.365312984,51.46923461
21103,Louise Marie Aesthetics,POINT (-2.669370825306855 53.53216459198456),-2.669370825,53.53216459
21104,My Healthcare Clinic,POINT (-0.1982273962046655 51.48160575899229),-0.198227396,51.48160576
21105,Elegance Aesthetics,POINT (-2.909540236096892 53.43286159025681),-2.909540236,53.43286159
21106,Parsons Green Health Centre,POINT (-0.1999677222854485 51.47434857117111),-0.199967722,51.47434857
21107,N H S Liverpool Clinical Commissioning Group,POINT (-2.97827744984945 53.40465937998643),-2.97827745,53.40465938
21108,Mulberry Clinics,POINT (0.8896082148305213 51.88516373617929),0.889608215,51.88516374
21109,London Allergy,POINT (-0.1436955538379985 51.52323581606805),-0.143695554,51.52323582
21110,Artistry Clinic,POINT (-0.07985816144844042 51.51414183046722),-0.079858161,51.51414183
21111,Pro Active Wellbeing Clinic,POINT (0.4946605562265129 51.39563949623677),0.494660556,51.3956395
21112,Plastic Surgery Associates & the London Wellness Centre,POINT (-0.1928772013886176 51.49599233134268),-0.192877201,51.49599233
21113,Margaret Laurie House,POINT (-0.208746206386001 51.22739179072152),-0.208746206,51.22739179
21114,Gloucester Centre,POINT (-0.2700310682671993 52.55458238594695),-0.270031068,52.55458239
21115,Breast & Body Clinic- Manchester,POINT (-2.243111307654381 53.48106217671448),-2.243111308,53.48106218
21116,Aesthetics by Sofia,POINT (-0.264318249870316 52.55704499112539),-0.26431825,52.55704499
21117,Vie Aesthetics,POINT (0.6034670479251625 51.59072700318897),0.603467048,51.590727
21118,Derma One Clinic,POINT (-0.1674368924273358 51.49236025035199),-0.167436892,51.49236025
21119,Preston Travel & Vaccination Clinic,POINT (-2.711038103190434 53.76931618287944),-2.711038103,53.76931618
21120,M V P Aesthetic,POINT (-4.12986785669867 50.38899197147413),-4.129867857,50.38899197
21121,Fiona Clossick Aesthetics,POINT (-2.021045061801677 52.39676666619303),-2.021045062,52.39676667
21122,Sudbury Community Healthcare Centre,POINT (0.7488460067685362 52.04864473848749),0.748846007,52.04864474
21123,Stroud Sports Clinic Ltd,POINT (-2.249338668838398 51.73998378579459),-2.249338669,51.73998379
21124,Da Vinci Clinic,POINT (-0.2857705888988535 51.50173024059531),-0.285770589,51.50173024
21125,B U Medispa,POINT (-1.465686513943048 53.49723455150578),-1.465686514,53.49723455
21126,Dr Emily Medical Aesthetics,POINT (-0.216262371998585 51.46305123645939),-0.216262372,51.46305124
21127,Top Medical Clinic,POINT (-1.890873289041731 52.47676567620005),-1.890873289,52.47676568
21128,Dermadoll,POINT (-1.766777024445527 52.43134864650455),-1.766777024,52.43134865
21129,Dr Christos Tziotzios,POINT (-0.1472799106052461 51.52016310000779),-0.147279911,51.5201631
21130,Hey Baby 4d Baby Scanning Clinic,POINT (-1.323605754168983 50.92338057228726),-1.323605754,50.92338057
21131,Virginia Water Medical Practise,POINT (-0.5682347808709183 51.40336737697551),-0.568234781,51.40336738
21132,Brighton Dermatology,POINT (-0.1154767556615535 50.83045973877692),-0.115476756,50.83045974
21133,Child & Adolescent Mental Health Services,POINT (-2.226898872586285 51.86563375822526),-2.226898873,51.86563376
21134,Mediwell Clinic,POINT (-0.06690454810877057 51.59878259171361),-0.066904548,51.59878259
21135,Andresa Aesthetics Skin & Laser Clinic,POINT (-1.168030189113402 51.38132012447673),-1.168030189,51.38132012
21136,Illumino Cosmetic Treatment,POINT (-2.494384503327156 51.42166439860367),-2.494384503,51.4216644
21137,Shepton Mallet Treatment Centre,POINT (-2.562718726455988 51.18973754174669),-2.562718726,51.18973754
21138,Community Health Partnerships Ltd,POINT (-2.238327337965148 53.47815416880045),-2.238327338,53.47815417
21139,Peppermint Aesthetics & Laser Clinic Ltd,POINT (-3.193249160772899 51.66424273312273),-3.193249161,51.66424273
21140,The Laurels Surgery,POINT (0.5445410746641779 51.75798820212304),0.544541075,51.7579882
21141,Southdowns Private Health Care,POINT (-0.7762266456496743 50.95727915922872),-0.776226646,50.95727916
21142,Precision Spine Clinic,POINT (-3.412622711096671 50.66975609909307),-3.412622711,50.6697561
21143,Rutherford Cancer Centre,POINT (-0.9412430144439263 51.41523488555204),-0.941243014,51.41523489
21144,The Brooklands Health Centre,POINT (-2.095422905746971 52.58651925355533),-2.095422906,52.58651925
21145,Back to Balance,POINT (-1.646721245079856 54.96154287739169),-1.646721245,54.96154288
21146,Calveo Ltd,POINT (-0.7483124051543665 52.6798908473955),-0.748312405,52.67989085
21147,Farnborough Sports Massage,POINT (-0.7427965808840472 51.30133577156086),-0.742796581,51.30133577
21148,Mandy Garner Dermaesthetics,POINT (-0.4365681555904901 53.99878282817335),-0.436568156,53.99878283
21149,Birmingham Circumcision Services,POINT (-1.887196245543276 52.5018522817151),-1.887196246,52.50185228
21150,Shakra Centre,POINT (0.8248244649240085 51.21686454001072),0.824824465,51.21686454
21151,Skin Innovation,POINT (0.2997514656981149 51.61510841406039),0.299751466,51.61510841
21152,Winnie Sheppard Ear Care Practitioner,POINT (-1.452232639856024 51.22008710017756),-1.45223264,51.2200871
21153,2 Glow Aesthetics,POINT (-0.2909252815899597 51.51684067169341),-0.290925282,51.51684067
21154,Novello Skin Ltd,POINT (-2.075264662848066 51.89851963188586),-2.075264663,51.89851963
21155,Face & Fillers,POINT (-0.4104419642346883 51.32845883821548),-0.410441964,51.32845884
21156,Positive Skin,POINT (-2.466207049572595 51.27803133101238),-2.46620705,51.27803133
21157,The Livewell Centre,POINT (-1.23578019146762 54.57686436392108),-1.235780191,54.57686436
21158,The Private Clinic,POINT (-0.1477332171732517 51.5210695080675),-0.147733217,51.52106951
21159,Revive Aesthetics,POINT (-2.73048852450762 53.76408490842105),-2.730488525,53.76408491
21160,A L Medical,POINT (-1.814396054043759 52.40452559824978),-1.814396054,52.4045256
21161,M K Osteopath & Associates,POINT (-0.7601813348893632 52.0368827968933),-0.760181335,52.0368828
21162,Perfection Beauty & Aesthetic Clinic,POINT (-1.204865721909668 52.77037393069804),-1.204865722,52.77037393
21163,Skin Aura,POINT (-0.3370397856385741 51.51445151043009),-0.337039786,51.51445151
21164,Solihull Wellbeing Clinic,POINT (-1.843312648111711 52.42840903993905),-1.843312648,52.42840904
21165,Centennial Medicalcare,POINT (-0.3103048325259807 51.63957761014308),-0.310304833,51.63957761
21166,The Cransley Clinic,POINT (-0.7727432997619071 52.37810155029187),-0.7727433,52.37810155
21167,New Era Skin Aesthetics Ltd,POINT (-2.243721429139962 53.48077330210956),-2.243721429,53.4807733
21168,Bluebird Aesthetics,POINT (-0.1529594316297588 51.52122386029339),-0.152959432,51.52122386
21169,North West Clinic,POINT (-2.699681943974723 53.75517265974729),-2.699681944,53.75517266
21170,Revekka Treatments,POINT (-1.385858907482288 53.92766651062646),-1.385858907,53.92766651
21171,S P A Medical,POINT (-0.1221959395166806 51.520591517115),-0.12219594,51.52059152
21172,The Selfie Clinic,POINT (-2.450626733538529 53.74988864397483),-2.450626734,53.74988864
21173,Lichfield CAMHS,POINT (-1.815470301008536 52.68593718278788),-1.815470301,52.68593718
21174,Green Lanes Clinic,POINT (-0.1014888499369012 51.62468773910479),-0.10148885,51.62468774
21175,York 3 D Lipo Clinic,POINT (-1.068784546187451 53.98042763953411),-1.068784546,53.98042764
21176,Skin H Q,POINT (-2.250482513498604 53.47743717311681),-2.250482513,53.47743717
21177,Reeve Aesthetics,POINT (-2.660866682032201 53.46948961054042),-2.660866682,53.46948961
21178,Dr Tatiana Aesthetic Clinic,POINT (-0.1504108247931171 51.52186712912912),-0.150410825,51.52186713
21179,Boots,POINT (-1.424382725770385 53.80096565505125),-1.424382726,53.80096566
21180,Eden Street Back Pain Clinic,POINT (-0.3045474262259115 51.40918713577194),-0.304547426,51.40918714
21181,South East Ultrasound Ltd,POINT (1.390909309565961 51.34969204290948),1.39090931,51.34969204
21182,Skin,POINT (-1.10284793527301 50.79609502287088),-1.102847935,50.79609502
21183,Clinica Knightsbridge,POINT (-0.1646736145917198 51.49767656893601),-0.164673615,51.49767657
21184,Rachael Katie Cosmetics,POINT (-1.40290778565912 50.91276648491051),-1.402907786,50.91276648
21185,Regain Hearing Ltd,POINT (1.438552301273726 51.35941100560353),1.438552301,51.35941101
21186,E F Medispa Richmond,POINT (-0.3032995191788493 51.46191511951189),-0.303299519,51.46191512
21187,Plymouth Hearing Centre,POINT (-4.162803209322026 50.36195301011301),-4.162803209,50.36195301
21188,Hey Baby 4d Stalybridge,POINT (-2.059288337082203 53.48300652915758),-2.059288337,53.48300653
21189,Feeding Untied Ltd,POINT (-1.577643549728043 52.34087824852234),-1.57764355,52.34087825
21190,Marie Stopes International,POINT (-2.554066529382263 51.54931608095811),-2.554066529,51.54931608
21191,Young L D N,POINT (-0.2013127504572029 51.51445761750728),-0.20131275,51.51445762
21192,Jaye Bird Aesthetics Ltd,POINT (-0.5966915619774273 51.31247593364313),-0.596691562,51.31247593
21193,A B Aesthetics London,POINT (0.006979804600374849 51.54665325899652),0.006979805,51.54665326
21194,Whites Facial Aesthetics,POINT (-0.1043257582155889 51.50210314142438),-0.104325758,51.50210314
21195,S K N,POINT (-0.1670129114351616 51.5933620538726),-0.167012911,51.59336205
21196,The Lovely Clinic,POINT (-0.1657731144905701 51.49540967547163),-0.165773114,51.49540968
21197,Dartmouth Chiropractic Clinic,POINT (-3.596877279951045 50.35124195252105),-3.59687728,50.35124195
21198,Windsor Blackout Clinic,POINT (-0.5739922904382165 51.53200710227789),-0.57399229,51.5320071
21199,Fabelle Aesthetics,POINT (-0.795726677332954 51.21658596578411),-0.795726677,51.21658597
21200,Newport Pagnell Medical Centre,POINT (-0.7312325666317471 52.06193871698674),-0.731232567,52.06193872
21201,The Nari Clinic,POINT (-0.7992521492126882 51.21316014067834),-0.799252149,51.21316014
21202,Aroma by Tranquility,POINT (-2.12403292384408 52.803644503485),-2.124032924,52.8036445
21203,Mr Ballaro,POINT (0.2932755610576387 51.60052088600253),0.293275561,51.60052089
21204,Rama Massage Therapy,POINT (-1.818658448040844 53.77064227979793),-1.818658448,53.77064228
21205,Pure Sports Medicine,POINT (-0.09614366765757053 51.51346309726569),-0.096143668,51.5134631
21206,Dellwood Hospital,POINT (-1.001863624177425 51.44935939721736),-1.001863624,51.4493594
21207,Sexual Health Services 4 Herefordshire,POINT (-0.9880530461977857 51.46282771229401),-0.988053046,51.46282771
21208,Z C Aesthetics Within Remy Salon,POINT (-1.132006132865786 52.63102348742873),-1.132006133,52.63102349
21209,The Plasma Doctor Ltd,POINT (-2.59745023202968 53.38855271952027),-2.597450232,53.38855272
21210,Erdington Health & Wellbeing Centre,POINT (-1.840487118596948 52.52271009121268),-1.840487119,52.52271009
21211,Anti-ageing Aesthetics Ltd,POINT (-2.813877712368808 54.09117954396711),-2.813877712,54.09117954
21212,The Orchards,POINT (0.7354291735322876 51.35481541448055),0.735429174,51.35481541
21213,Cardiff Pain & Performance Clinic,POINT (-3.224887877586166 51.48884636379929),-3.224887878,51.48884636
21214,Blackpool Laser Aesthetics,POINT (-3.047061265422321 53.81783387112763),-3.047061265,53.81783387
21215,Mount Stuart Hospital,POINT (-3.541756755096522 50.47509256729609),-3.541756755,50.47509257
21216,Clinical Trials Lab Services Ltd,POINT (-0.264024972759214 51.52722747985901),-0.264024973,51.52722748
21217,Kat & Co Aesthetics Ltd,POINT (-1.919565821226405 52.47011803992626),-1.919565821,52.47011804
21218,Omnes Healthcare,POINT (-0.09716791223795974 51.50479290357232),-0.097167912,51.5047929
21219,Cardiff South Renal Unit,POINT (-3.197529840541976 51.45766527561796),-3.197529841,51.45766528
21220,Aphrodite Aesthetic Clinic,POINT (-1.99768159692849 50.71258402550247),-1.997681597,50.71258403
21221,Centre for Health & Disability Assessments,POINT (0.186139513789558 51.57599634458061),0.186139514,51.57599634
21222,Wigan Sports Massage,POINT (-2.632400212316923 53.55086424798711),-2.632400212,53.55086425
21223,Ego Dental Clinic,POINT (-0.1337231468428479 51.49742191797773),-0.133723147,51.49742192
21224,Myaccess Clinics,POINT (-2.600923072010551 51.47058726153719),-2.600923072,51.47058726
21225,M Alexander London,POINT (-0.1457036811690149 51.58839084177297),-0.145703681,51.58839084
21226,Stamford Osteopathic Clinic,POINT (-0.5235868250406145 52.67113031478703),-0.523586825,52.67113031
21227,I M Aesthetics,POINT (-1.835462922585643 52.41156900585104),-1.835462923,52.41156901
21228,Edgbaston Wellness & Medispa,POINT (-1.922532135333679 52.47007686099003),-1.922532135,52.47007686
21229,Aesthetics of Essex,POINT (0.6289052552557908 51.5768664594453),0.628905255,51.57686646
21230,Pearl Laser & Beauty Clinic,POINT (-1.209237905186433 52.97281277907993),-1.209237905,52.97281278
21231,ratnavel.com,POINT (-0.1466463155692908 51.5176621702462),-0.146646316,51.51766217
21232,Dermaclinic,POINT (-0.1596763381339588 50.82594012128948),-0.159676338,50.82594012
21233,Lincoln NHS Sexual Health Clinic,POINT (-0.5543438650148536 53.21952808409612),-0.554343865,53.21952808
21234,Nine Elm Clinic,POINT (-0.1240102363078828 51.48028899245715),-0.124010236,51.48028899
21235,Schoen Clinic London Ltd,POINT (-0.1500051640148245 51.51658214167032),-0.150005164,51.51658214
21236,Shropshire Autism Service,POINT (-2.737773129306139 52.74624407440627),-2.737773129,52.74624407
21237,Facial & Body Sculpting,POINT (-0.4254923820536077 51.42162557957137),-0.425492382,51.42162558
21238,The Lloyd's Wellbeing Centre,POINT (-0.08228364415213769 51.51301247940979),-0.082283644,51.51301248
21239,Face Allure,POINT (-0.1658246193828521 51.13684250849622),-0.165824619,51.13684251
21240,Gillibrand Health & Wellbeing,POINT (-2.633148020692967 53.6514136819042),-2.633148021,53.65141368
21241,Laser Vision Eye Centre,POINT (-1.359506031742585 50.99684412392769),-1.359506032,50.99684412
21242,Skiinbare,POINT (-0.1965537074344192 51.59939762714176),-0.196553707,51.59939763
21243,Illuminate Skin Clinics Ltd,POINT (0.3946682890196777 51.27240270322423),0.394668289,51.2724027
21244,Blackburn Cupping Clinic,POINT (-2.487780207434105 53.7590683040823),-2.487780207,53.7590683
21245,The Homeopathy Clinic Ltd,POINT (-2.220352087073396 51.7444204377583),-2.220352087,51.74442044
21246,S L Clinic,POINT (-2.914665222052953 53.41708296721491),-2.914665222,53.41708297
21247,Wakefield Circumcision Clinic,POINT (-1.490041000075881 53.67046612545402),-1.490041,53.67046613
21248,Access Sefton,POINT (-2.994333050508893 53.45203399250427),-2.994333051,53.45203399
21249,Newmedica,POINT (-1.532139830489701 53.82211472489073),-1.53213983,53.82211472
21250,J R Aesthetics,POINT (-2.352424024565375 53.491606324123),-2.352424025,53.49160632
21251,Aesthetics for Life,POINT (-0.1678343050265494 51.51873242948224),-0.167834305,51.51873243
21252,Cja Medical Ltd,POINT (-1.311134496756731 51.06737458700936),-1.311134497,51.06737459
21253,Arden Clinic,POINT (-1.603988294532348 53.84663177617937),-1.603988295,53.84663178
21254,Lavender Psychotherapy,POINT (-1.146728559483646 52.749200148667),-1.146728559,52.74920015
21255,Clinic 32,POINT (-0.1903235409849096 50.84526068943193),-0.190323541,50.84526069
21256,The Pain & Injury Relief Clinic,POINT (-1.780014283852549 52.29217940335702),-1.780014284,52.2921794
21257,Pfeffer Sal Ltd,POINT (-0.1415627487736913 51.52322002891066),-0.141562749,51.52322003
21258,Finola's Aesthetic Clinic,POINT (-0.7530473196648154 51.29381454493367),-0.75304732,51.29381454
21259,My Body Essentials,POINT (-0.2635783205659368 52.55661876025339),-0.263578321,52.55661876
21260,Findon Facial Care,POINT (-0.3989228839260836 50.84995770164373),-0.398922884,50.8499577
21261,Your Sexual Health,POINT (-2.257785247970874 53.39712711861254),-2.257785248,53.39712712
21262,M B A Skin,POINT (-0.6363860524441494 51.60207665675524),-0.636386052,51.60207666
21263,Gold Medical Hair Restoration,POINT (-0.08028862333631601 51.65151802120634),-0.080288623,51.65151802
21264,Future Home Care Ltd,POINT (-1.209666188009166 52.92972009793615),-1.209666188,52.9297201
21265,Hanford Health Centre,POINT (-2.196036722154206 52.97451475916961),-2.196036722,52.97451476
21266,Doctor Delivered,POINT (-2.244580488285221 53.48289551766735),-2.244580488,53.48289552
21267,The Fulcrum Clinic,POINT (-0.1916069427039424 51.13330513137807),-0.191606943,51.13330513
21268,Cosmetology Hub,POINT (-1.162450866269938 52.67703732667248),-1.162450866,52.67703733
21269,Prep Cosmetic,POINT (-4.141325450592682 50.37319427357211),-4.141325451,50.37319427
21270,Natural Hearing Ltd,POINT (-0.4692104900919427 51.91472925425825),-0.46921049,51.91472925
21271,La Belle Peau,POINT (-1.845572313586126 52.48804986569632),-1.845572314,52.48804987
21272,Dermatology,POINT (-4.113684475426827 50.41671994882316),-4.113684475,50.41671995
21273,Fab Clinic,POINT (-0.3370471843354432 51.51444621994616),-0.337047184,51.51444622
21274,Asthetics Manchester Ltd,POINT (-2.150042583093403 53.5151413376921),-2.150042583,53.51514134
21275,Snow White Aesthetics,POINT (-2.076252625335867 53.44754638531419),-2.076252625,53.44754639
21276,Birmingham Private Clinic,POINT (-1.888926222137401 52.43717192023779),-1.888926222,52.43717192
21277,T B C Skin Atelier,POINT (0.2661031227020327 51.13209306041794),0.266103123,51.13209306
21278,Peninsula Health LLP,POINT (-2.973725182001441 53.33150024750631),-2.973725182,53.33150025
21279,Exeter Vascular,POINT (-3.511285157716491 50.71631045817687),-3.511285158,50.71631046
21280,Le Visage Aesthetics Company,POINT (-1.697224771079102 52.43112825515757),-1.697224771,52.43112826
21281,Divine Revelation,POINT (-0.3124229942990613 51.49673034836771),-0.312422994,51.49673035
21282,Westbank Living Healthy Centre,POINT (-3.502532741020652 50.68048634153205),-3.502532741,50.68048634
21283,Oxford Health,POINT (-1.509122543145552 51.78613160753394),-1.509122543,51.78613161
