index,name,point_lon,point_lat
20513,Medicspot Clinic Elephant & Castle,-0.101840814,51.4954669
20514,Medicspot Clinic Euston,-0.138308501,51.5266665
20515,Medicspot Clinic Holborn,-0.125065745,51.51740012
20516,Medicspot Clinic Islington,-0.098428126,51.53474054
20517,Medicspot Clinic Holland Park,-0.207314364,51.50695988
20518,Medicspot Clinic Isleworth,-0.324956897,51.46842227
20519,Medicspot Clinic Leeds Roundhay,-1.521543052,53.81222208
20520,Medicspot Clinic Luton Biscot,-0.430308032,51.8924571
20521,Medicspot Clinic Mayfair,-0.146207877,51.50645058
20522,Medicspot Clinic Nottingham Alfreton Road,-1.169115702,52.96062816
20523,Medicspot Clinic Oxford,-1.277586463,51.75250618
20524,Medicspot Clinic Paddington,-0.172686452,51.51706358
20525,The West of England Specialist Gender Identity Clinic,-3.524381975,50.72397306
20526,Wellfield Clinic,-3.17349836,51.4379084
20527,S K N Clinics,-1.538831381,52.29208682
20528,The Minster Clinic Ltd,-1.085764634,53.95287478
20529,Ugotthis Mental Health & Wellbeing Clinic,-2.459963023,53.7499781
20530,Taunton Doctors Ltd,-3.091736039,51.01671364
20531,Medicspot Clinic Pimlico,-0.140300793,51.49191507
20532,Medicspot Clinic Sheffield Wicker,-1.462612982,53.38729011
20533,Medicspot Clinic Shepherds Bush,-0.227659669,51.50588426
20534,Medicspot Clinic South Kensington,-0.175085464,51.49345971
20535,Medicspot Clinic South Kensington Station,-0.174093589,51.4941277
20536,Medicspot Clinic Southwark,-0.10720841,51.50764415
20537,Medicspot Clinic Stockwell,-0.122545813,51.47193663
20538,Medicspot Clinic Tower Bridge,-0.082635302,51.49674165
20539,Medicspot Clinic Tufnell Park,-0.138736969,51.55680707
20540,Medicspot Clinic Willesden,-0.22201751,51.54827894
20541,Medicspot Clinic Woolwich,0.068568966,51.49035711
20542,Revitalised Aesthetics Ltd,-2.139194997,53.38959433
20543,Bodyset,-0.087203298,51.51113513
20544,Hemlington Children's Centre,-1.237908369,54.52329678
20545,Fat Freeze Clinic,-1.897531745,52.48980525
20546,Temple Beauty Ltd,-0.334012814,51.74932253
20547,West Middlesex MRI,-0.324431525,51.47364562
20548,Marie Stopes UK Hartlepool Vasectomy Centre,-1.215091808,54.68171795
20549,Marie Stopes UK stockton-on-tees Vasectomy Centre,-1.318985656,54.56162563
20550,The Lark Children's Centre,0.513499557,52.34166521
20551,Skin Smiths,-0.211295771,51.47114974
20552,Laser for You,-0.141585502,51.00703087
20553,Broadway Retreat,-2.166880218,53.52095245
20554,Dorchester Aesthetics,-2.435843794,50.71483044
20555,Cocoro Group Ltd,-0.155672125,51.37901297
20556,Call Lane Aesthetics,-1.541194485,53.79558107
20557,Pause Wellbeing Centre,-3.014543503,53.39143414
20558,Window to the Womb,-1.132021845,52.58316067
20559,The Elite Laser & Skin Clinic Ltd,-1.518711948,52.4206028
20560,Onebody Clinic Ltd,-0.263181894,51.4917131
20561,Clarewell Clinics,-1.913150663,52.49103315
20562,Morley Health Centre,-1.606567115,53.74491382
20563,Specialist Skin Clinic,-3.22365851,51.51500771
20564,Mind in West Essex,0.113609603,51.75765414
20565,Breeze Hill Medical Centre,-2.96791843,53.44772868
20566,Onemed,-0.1721369,50.83882572
20567,Coventry Eating Disorders,-1.507286514,52.41401095
20568,Social Adventures,-2.263251576,53.48345894
20569,Inline Health,0.551678557,51.28454112
20570,Neo-derm,-2.283868497,53.53112137
20571,The Brain Collective,-1.550956902,53.99290227
20572,Total Therapy Studios,-0.327098133,51.06074923
20573,Medicspot Clinic Chelsea,-0.180609588,51.48171141
20574,Skin,-1.895883427,52.48118875
20575,Bucks Continuing Health Care,-0.747378291,51.62725215
20576,Medicspot Clinic Hyde Park,-0.16630344,51.51485973
20577,Medicspot Clinic Kensington,-0.196660377,51.49942274
20578,Medicspot Clinic Notting Hill,-0.196941276,51.50946264
20579,Koko Aesthetics,0.25645044,50.80088796
20580,Allure Aesthetics Ltd,-3.019879464,51.82307536
20581,Permanent Make-up Cornwall,-5.120491293,50.26073694
20582,Face & Skin,-0.209150049,51.79217681
20583,Sheffield Wellness Centre,-1.484400212,53.35608747
20584,Marie Stopes UK North Ormesby Vasectomy Centre,-1.215709253,54.57153249
20585,Nuffield Health,-2.6083431,51.45693566
20586,My Baby Co Ltd,-2.630962761,53.6519825
20587,Stoughton Grange Smile & Aesthetic Ltd,-1.121254915,52.62634137
20588,Sefton Sexual Health Service,-2.978159371,53.63366787
20589,Children Clinic for Cornwall,-4.668153794,50.40804335
20590,Dr Clare Taylor's Clinic,-3.020453123,53.74484367
20591,Luxe Clinic Within the Holiday Inn,-1.404634944,53.78524706
20592,Marcela Almond,-4.159354887,51.11279371
20593,The Image Clinic,-0.955047251,50.84909528
20594,E N T Cancer Care Ltd,-0.806700497,52.03750689
20595,Boots,-3.597457233,50.54371828
20596,Boots,-0.123296844,51.53238033
20597,Aesthetics H Q,-2.158287553,53.4210754
20598,Skinsmiths,-0.337052748,51.51429343
20599,Boots,-1.127021977,52.93178389
20600,Boots,-0.017372831,51.50484693
20601,Boots,-2.59495982,51.52555351
20602,Boots,-1.61671323,54.96868063
20603,Boots,-1.455964545,53.40980362
20604,Boots,-3.340106144,51.6018917
20605,Boots,-0.24696577,52.07457676
20606,Boots,0.526138728,51.27348521
20607,Boots,-1.907780654,53.86670785
20608,Boots,-1.18091608,54.57108279
20609,Boots,-0.686549793,52.03515902
20610,Core Medical Clinics,-1.50477039,53.68889087
20611,Boots,-0.186214554,51.11300805
20612,Boots,-0.177934077,51.15929841
20613,Boots,-0.155051007,51.51726412
20614,Boots,-0.204072078,51.42170362
20615,Boots,-2.279063539,53.36702131
20616,Boots,-1.898036108,52.47737528
20617,Boots,-1.412041912,53.4128854
20618,Klnik,-2.257018403,53.33728246
20619,Medic Plus Clinic,-0.319838064,51.51408408
20620,Pyschological Services,-1.585426568,55.08706643
20621,Utopia 26,-1.830570134,53.64557675
20622,The Health Centre at the University of Sussex,-0.088891297,50.8694367
20623,Boots,0.71225928,51.54068401
20624,Boots,-0.278761438,51.65624054
20625,Boots,0.016581841,51.40389063
20626,Boots,-1.352925728,53.34374847
20627,The Spine & Nerve Centre,-0.431188977,50.81535581
20628,Helskce Ltd,-0.123790064,51.51477189
20629,The Skin Doctor,-2.346643414,53.3778821
20630,Revolution Sports Injuries Clinic,-1.444668155,51.60514765
20631,Southwood Practice,-0.787218833,51.29132286
20632,L A Perfection Ltd,-1.485317587,51.78617373
20633,Boots,-0.165419478,51.55048299
20634,Boots,-1.53990943,53.9933099
20635,Boots,-3.006267443,53.05660738
20636,Boots,-0.683023353,52.49539339
20637,Boots,-0.163007131,51.21894885
20638,Bellezza Clinic London,-0.165318217,51.49766148
20639,Boots,-1.632537083,52.80214282
20640,Cornwall Partnership NHS Trust,-5.124253677,50.26311861
20641,Hear Pure,-3.095397388,53.32783723
20642,Medicspot Clinic Barbican,-0.097643241,51.52278573
20643,Bea Sports Injury Clinic Ltd,-1.139956731,52.63923537
20644,Inkden Laser Tattoo Removal Clinic,-3.050883312,53.81517583
20645,The London Gamma Knife Centre Within St Bartholomew's Hospital,-0.100404287,51.51774969
20646,Marie Stopes UK Nuneaton Vasectomy Centre,-1.585363436,52.51034201
20647,Microtest D X,-0.223825099,51.51111379
20648,Boots,-2.925866249,53.40983609
20649,Luxe Hair Clinic,-1.16028796,52.967524
20650,Mr A Lyons Private Practice,0.18575765,51.27811843
20651,Oxford & Leamington Facial Aesthetics,-1.291642021,51.74486822
20652,N H S South Camden Centre for Health,-0.139363873,51.52659332
20653,Belgrave Clinic,-2.365995605,51.38170847
20654,Bosham Clinic Cosmetics,-0.817691266,50.8359196
20655,Skin Revolution,0.487828642,51.76578027
20656,Boots,-1.894855333,52.48008657
20657,Medicspot Clinic Abbey Road,-0.184595606,51.53762537
20658,Medicspot Clinic Victoria,-0.147193265,51.49636756
20659,Medicspot Clinic St Johns Wood,-0.169554965,51.53225697
20660,Medicspot Clinic Sheppey Hospital,0.79306559,51.41540891
20661,Medicspot Clinic Portobello Market,-0.205156355,51.51640491
20662,My Medyk Dental & Medical Centre,-0.292274758,51.53162572
20663,Intrigue Cosmetic Clinic,0.299998381,51.39708612
20664,Dermalogica,-3.516946769,50.69765313
20665,The Artemis Clinic,-0.01960499,51.37698079
20666,W G S Waste Management Ltd,0.442805078,51.12865838
20667,Berkshire NHS Foundation Trust,-1.292582273,51.40740485
20668,Adonia Aesthetics,-2.421840865,53.61629128
20669,Whozthedaddy,-0.141905671,50.82648585
20670,Window to the Womb,-0.962210045,51.43888134
20671,Kids Feeding Team,-2.236191237,53.47877862
20672,Logical Injury Rehab Ltd,-2.459917951,53.74973919
20673,A L Aesthetics,-2.153066165,52.59256003
20674,Cosmetic Eye Clinics,-0.146460345,51.51727255
20675,CAMHS Centre,-0.067011027,51.51808807
20676,My Baby Scan Burscough,-2.842630724,53.60286966
20677,St Catherines,1.715883237,52.57299934
20678,The Optimum Health Clinic Ltd,-0.138787927,51.56262599
20679,Islington Studio Rutland,-0.756227903,52.6888403
20680,Seaview Beauty Clinic,-1.109806426,50.71953841
20681,Church View,-1.893374115,52.97664282
20682,Penwortham Skin & Laser Clinic,-2.731018987,53.75008699
20683,The Spire Clinic,-2.147484546,52.26613597
20684,Wantage Health Centre,-1.425847252,51.59876317
20685,The Hair & Scalp Clinic,-0.115046954,52.45323209
20686,The Nerve Centre,-0.564217164,51.23574925
20687,H S A Dermal Clinic,-0.303610836,51.45973087
20688,The Aesthetic Rooms,-2.210620134,53.62666045
20689,Boots,1.28976622,52.62580136
20690,Hollywood Smilez Clinic,-1.32584103,54.58197372
20691,The Blue Bell Centre,0.337651482,52.33663343
20692,My Face Aesthetics,-2.431763506,53.58194023
20693,Aesthetics Wellbeing,-1.556916202,55.01877009
20694,Rewonder Ltd,-1.747109721,53.63116993
20695,Best Life Clinic,-1.313026807,54.56836727
20696,Viney Hearing Care Ltd,-3.217872058,51.51148917
20697,Koko Aesthetics,0.260903941,50.77192208
20698,Cygnet,-2.254503832,51.84202096
20699,London Professional Aesthetics Ltd,-0.093864363,51.52421714
20700,Ultima Vitality,-2.231847699,53.4172698
20701,Epping Forest Specialist Dementiafrailty Team,0.122845176,51.70461153
20702,Sussex Community Dermatology Service,-0.36304809,50.81951163
20703,Clinicbe,-0.161854881,51.49540228
20704,Partnerships in Care,-2.965375294,51.32116171
20705,Rowan House Older Adult Community Mental Health,-2.322196607,52.12510857
20706,Genesis Care Milton Keynes,-0.761161552,52.05838191
20707,North Tyneside MRI Centre,-1.467339992,55.02524075
20708,S K N - Guildford St Marys Terrace,-0.575175315,51.23473032
20709,M A S T A Travel Clinic - Cambridge,0.130524297,52.19627713
20710,The Loyal Treatment,-1.205805276,51.46689608
20711,Tajmeel Clinic,-1.891672818,50.75368435
20712,Dearne Valley NHS Dialysis Unit,-1.285127345,53.49980603
20713,Hayes Renal Centre,-0.422857032,51.52193486
20714,Face Matters,-2.886114252,53.19278883
20715,Northwest MRI,-2.634080643,53.54211853
20716,Masta Travel Clinic Within Hathaway Medical Centre,-2.139763894,51.46732411
20717,Concordia House,-0.08455272,51.49980349
20718,Masta Travel Clinic,-0.955167533,51.45180307
20719,Consultant Eye Surgeons Partnership Canterbury LLP,-0.096650586,51.28796108
20720,Queens Clinic,-0.148225485,51.5174623
20721,The Scanning Room,-0.279073978,50.83257379
20722,Avicenna Clinic,-0.244399975,52.57512694
20723,Centros Unico,-1.750806186,53.79428489
20724,Clear Lines Aesthetics,-2.871989621,53.40657972
20725,The Nelson Health Centre,-0.20917101,51.41066053
20726,Doctors 4 You,-0.093925302,51.59797457
20727,New Medica,1.132184188,52.05743746
20728,Minor Ops Ltd,-1.623356157,55.02850108
20729,The a D H D Centre,-0.147889442,51.51686349
20730,4 D Babyface,-2.227611581,53.01217709
20731,Minerva Medical Clinic,-0.205596916,51.41931067
20732,Hove Natural Health Clinic,-0.15474865,50.83207675
20733,Dr Haus Dermatology Clinics,-0.148415951,51.52271692
20734,Mid Essex Specialist Dementia & Frailty Service,0.461137187,51.77518788
20735,Boots,-0.447373492,51.45966708
20736,North West NHS Clinical Assessment & Treatment Service,-2.159420434,53.60274739
20737,Clinical Diagnostic Services,-0.224607017,51.59371055
20738,North West Circumcision,-2.222493489,53.45263948
20739,Liverpool Donor Centre - NHS Blood & Transplant,-2.988397474,53.40821654
20740,Revita Clinic,-1.870533507,52.41387803
20741,S K N Clinic Epsom,-0.273231041,51.3255181
20742,Next Step Exercise & Performance Ltd,-2.483994565,51.48322207
20743,Stockport NHS Dialysis Unit,-2.15973314,53.40131215
20744,Riversdale Health Clinic,-0.411861265,52.99927652
20745,Private Practitioner Associates,-2.563195008,51.45943618
20746,Ben Gooding Sports Massage,-3.165469544,51.49375018
20747,soliderma.com,-1.714370832,53.72793128
20748,Boots,-1.194291936,52.93809399
20749,Boots,-2.600181203,51.41624546
20750,M A S T A Flight Centre Travel Clinic,-0.197364717,51.49982924
20751,Slimming World,-2.098174507,52.46405399
20752,The Ozase Clinic,-0.44787887,52.15347834
20753,Meso Clinic Ltd,-0.007086421,51.54359277
20754,Tudor Medical Matters,-2.286981195,53.70110087
20755,Aqua Skin Clinic,-1.878631615,50.72048867
20756,travelinjections4u.co.uk,-1.234367581,54.5804233
20757,Jenhams Clinic Ltd,-0.33435826,51.22961572
20758,Goperform Ltd,-0.969833408,51.44216765
20759,Southend BUPA Health Centre Within Spire Wellesley Hospital,0.727588708,51.55439458
20760,Masta Travel Clinic Within Flight Centre,-1.433879666,52.43570831
20761,The London Road Clinic,-1.120976259,52.62845196
20762,Moda Donna Beauty Clinic,-0.075856685,51.51812291
20763,Lakeside Medical Diagnostic,0.234177899,51.48638491
20764,Larkfield,-0.200693946,51.16574797
20765,Perform,-1.453470697,50.91641673
20766,Show Your Bump,-2.643172433,53.55156181
20767,Early Life Ultrasound Centre,-2.077661497,51.89785275
20768,Optimax,-2.994018351,53.40476306
20769,Community Specialist Clinics Ltd,-0.024947398,51.60768804
20770,Harmonic Medical Sonography,-2.237755447,53.46265649
20771,European Scanning Centre Manchester,-2.273771442,53.3713661
20772,Harpal Clinic,-0.088931379,51.51774316
20773,First Health Medical & Skin Care Centre,-0.212931899,51.38427074
20774,M A S T A Travel Clinic Within B U P A Solihull Centre,-1.783069093,52.41422658
20775,Early Day Baby Scan Ltd,-1.501272154,53.68250371
20776,Window to the Womb,-2.610334652,51.43360093
20777,Bloom Aesthetics & Beauty Clinic,-2.924156846,53.39961639
20778,Milton Keynes MRI Centre,-0.735788319,52.0263737
20779,Therapeutic Apheresis Unit,-2.598763069,51.45845962
20780,Symetrie Aesthetic Clinic,-2.140689336,52.447802
20781,Ramsay Health Care Within Fulwood Hospital,-2.635904278,53.79217282
20782,The Skin Care Company,1.083368289,51.2761985
20783,Nuffield Physio,-2.678760123,53.74815636
20784,Stockton Dialysis Clinic,-1.347580736,54.5828567
20785,Docklands Healthcare,-0.016929389,51.50261465
20786,The Manchester Hand Clinic,-2.252953655,53.42505235
20787,South Glos Talking Therapies,-2.405214015,51.54002526
20788,Boots,-1.51992361,52.40244763
20789,Parkway Health Centre,-0.018308563,51.34344248
20790,Boots,-0.086005556,51.50467421
20791,Boots,-0.295520844,51.5531825
20792,Sandbanks Clinic,-1.957062015,50.72376312
20793,Flying Start,-2.972184344,53.04705818
20794,The Mittelmaier Clinic,-0.104958816,51.51431537
20795,Bowdon Downs Clinic,-2.345302103,53.3904521
20796,Medispa,-2.237426429,53.31137273
20797,Boots,-2.295970739,53.5972543
20798,Skinique Aesthetics Ltd,-2.364021042,53.44485828
20799,Boots,1.275830677,52.063898
20800,West London Mental Health NHS Trust,-0.406665756,51.44593105
20801,Ramsgate House Community Mental Health Team,-2.255046577,53.49730097
20802,Stagg Injury & Rehabilitation,-1.879892904,53.62167641
20803,Dr P J Aesthetic Clinic,-0.172862676,51.5551493
20804,Nathan Holt Ltd,0.139853611,52.15043802
20805,London Interventional Clinic,-0.175460971,51.53347303
20806,Aesthetics & Beauty,0.262797838,50.77237101
20807,Lets Talk Wellbeing,-1.153745766,52.66827327
20808,Boots,-1.544642421,51.94196748
20809,Boots,0.489412247,52.93950307
20810,Westminster School Health,-0.137884347,51.51112522
20811,Skin Clinic,-2.981170422,53.40428417
20812,Dermaskin Clinic,-2.253290143,53.47905726
20813,Boots,-2.91663132,53.19641336
20814,Ealing I A P T,-0.315380923,51.51184402
20815,Cavendish Clinic,-0.196881742,51.47336594
20816,Harley Therapy Clinic,-0.146699875,51.52060356
20817,Boots,0.099046612,51.37672248
20818,Boots,-1.498711943,50.98881046
20819,Boots,-1.263381914,52.37297054
20820,Community Recovery Service for Older People,-0.135082915,51.54386285
20821,Laser Care Clinics,-1.500264966,53.36530273
20822,N H S Midlands & Lancashire C S U,-2.694105832,53.70765723
20823,The Private Clinic of Harley Street,-0.908986092,51.66099808
20824,Aspire Wellbeing,-0.095746388,51.43516697
20825,Boots,-1.473588609,53.37645727
20826,Bella Aesthetics,-2.627472424,53.55240927
20827,O Z U Skin Clinics,-0.901046334,52.26290845
20828,Landmark Hair Clinic,-0.147301065,51.51893146
20829,Short Heath Clinic,-2.033919119,52.60572548
20830,Rowan House,1.18256604,52.59901807
20831,Boots,-1.135286765,52.63624368
20832,Boots,-0.14256816,51.53854115
20833,Meon Face,-0.935395788,51.00359609
20834,Boots,-1.659952624,53.86916522
20835,South Coast Aesthetic Clinic,-1.935226884,50.72878898
20836,Boots,-1.668303493,54.95596922
20837,Boots,1.419563772,51.33384524
20838,Skin Clinic,-0.178984803,51.55680916
20839,Humber Mental Health NHS Trust,-0.308584347,53.75028302
20840,Westminster Primary Care Trust,-0.178380945,51.52642338
20841,Dr Baig Surgery,0.253874777,51.5565103
20842,British Hair Clinic,0.328671694,51.63081092
20843,Thames View Health Centre,0.103858516,51.52794598
20844,Boots,0.184338838,51.57835453
20845,Boots,-1.504464942,52.92006875
20846,Boots,-0.198443166,51.89292666
20847,True You Skin Clinics,-1.602480299,53.74898094
20848,Stevenage Mental Health Centre,-0.20651338,51.90548304
20849,Silver Street Clinic,0.676174466,51.73162668
20850,Worcester Laser Clinic,-2.148263852,52.2682558
20851,Gregory House,-3.548647696,54.63052509
20852,Mountcroft Resource Centre,-3.007967287,53.92298105
20853,Advanced Aesthetics International Essex,1.154812487,51.78936769
20854,Shakib & Neale Ltd,-0.148220809,51.52113116
20855,Boots,-0.194515489,51.48041561
20856,Boots,-0.142572564,51.52036742
20857,Holistic Health Clinic,-0.196248099,51.55418297
20858,Manchester Cosmetics Clinic,-2.319751981,53.43071575
20859,Sutton Park Medical Practice,-0.342830198,53.78341892
20860,Somerset House,-1.77792942,53.82961584
20861,Bristol Community Health,-2.565628062,51.42921253
20862,Ledbury Community Health & Care Centre,-2.42528776,52.03624728
20863,Boots,-0.192983601,51.53809658
20864,Assessment & Brief Treatment Team,-0.138760539,51.49330246
20865,Garstang Clinic,-2.773900857,53.90146596
20866,Estrada Clinic,-2.212697194,53.39977779
20867,Robins Children's Centre,1.047513349,52.15170649
20868,Boots,-2.498673254,51.44663669
20869,Boots,-1.212681134,51.75947132
20870,Progress Soft Tissue Therapy,-1.29700211,51.82690895
20871,Boots,0.120744677,52.20551539
20872,Boots,-0.452116824,51.46965724
20873,Community Sexual Health,-0.077778775,51.53391929
20874,Boots,-1.709619804,53.87148859
20875,Boots,0.26966991,51.48695862
20876,Boots,-0.170505225,51.53372857
20877,Boots,-0.125960823,51.50784818
20878,Newcastle Disablement Services Centre,-1.596381935,55.00250745
20879,Hailsham Health Centre,0.25953034,50.8643163
20880,Preston Sports Clinic,-2.667931008,53.71878524
20881,Boots,-2.49179746,52.69181946
20882,ABC Consulting,-2.958622959,53.73643778
20883,Revitalise Aesthetics Ltd,-2.648773389,51.2073218
20884,Back on Track,-0.221016927,51.49330219
20885,Southwark & Lambeth Memory Service,-0.104362221,51.50053003
20886,Derm Consult,-0.14740518,51.51885218
20887,Harlequins Children's Centre,0.622589946,51.80568068
20888,Medicare Cosmetics,-1.072382796,54.59153553
20889,Medifine,-1.537613278,53.82761322
20890,Brent Talking Therapies,-0.26399645,51.58670219
20891,The Chelmsford Skin Clinic,0.472961193,51.73160225
20892,Smethwick Dialysis Centre,-1.956399262,52.49806006
20893,S K N Skin Clinics,-1.818573381,50.73390882
20894,Brampton Health Centre,-1.376158963,53.5106524
20895,Boots,-2.431348638,53.57235114
20896,Boots,-1.127982053,53.00354602
20897,Boots,-0.50529476,51.33845726
20898,Boots,-0.015115347,51.37646416
20899,Boots,-2.978687498,51.34842106
20900,Boots,-2.171344576,52.57072567
20901,Pinches Medical,-2.128417001,53.26080768
20902,Newlife Medical Aesthetics Ltd,-0.23074701,51.4095953
20903,Skin Boost,-0.44590787,53.76127055
20904,Genesis Care,-1.874771085,52.59970428
20905,Warboys Resource Centre,-0.082723643,52.4028286
20906,Aesthetics House Ltd,-0.175546937,51.60852663
20907,Birmingham Dermatology Clinic,-1.875583394,52.59960624
20908,Halesowen Mental Health Team,-2.061370902,52.44875095
20909,Facial Aesthetics,0.638937909,51.84065807
20910,Harper Victoria Ltd,-2.5050376,51.46265946
20911,Aesthetics of Liverpool,-2.991535876,53.40668037
20912,Real You Clinic,-0.319925869,51.45448044
20913,Whiston Health Centre,-2.800888072,53.41562624
20914,Cumbria Primary Care Trust,-3.097832686,54.19888175
20915,Clari Health,-1.55067867,53.79168918
20916,Royal Berkshire Bracknell Clinic,-0.733029993,51.41341139
20917,Dr Paul Temple,-1.19778671,53.1335102
20918,Elite Medi-spa,-2.114875493,52.63125929
20919,Baby Scan UK,-3.305182838,51.65089499
20920,Bassetlaw Dialysis Unit,-1.109634296,53.31746662
20921,Proton Partners International Ltd,-2.718632142,52.05344627
20922,Behold Me Aesthetics Ltd,-1.388549347,53.79656309
20923,Avamed Services,0.527574533,51.6996472
20924,Cosmopolitan Medical Clinic,0.523645871,51.27545735
20925,Sarah Dale I P L Ltd,-2.466508763,50.71135292
20926,Leeds Private Trichology Clinic,-1.540763653,53.80028017
20927,Apple Tree Therapies,-2.718782826,51.14688031
20928,Missy's Aesthetics,-1.888329453,52.41715952
20929,Julie Pawson Aesthetics Ltd,-2.497545607,53.81576446
20930,Lady Makeup,-2.972205983,51.60558804
20931,Medicspot Clinic Lewisham,-0.00919835,51.46211901
20932,Medicspot Clinic Coventry Allesley,-1.564922881,52.42410809
20933,Medicspot Clinic Saltash,-4.213879674,50.40908112
20934,Northern Hair Loss Clinic,-1.754097249,53.67000452
20935,So Medical Aesthetics Ltd,0.862720582,51.9716723
20936,Starfish Health & Wellbeing,-2.032312247,52.68885371
20937,McTimoney Chiropractic Clinic,1.26699644,52.22485951
20938,We Are Wellness Ltd,-1.566749362,53.81718439
20939,Advanced Body Clinic,-2.174363528,53.02845664
20940,Medicspot Clinic Wembley,-0.297771763,51.5411835
20941,Medicspot Clinic Bolton Town Centre,-2.428702974,53.57653126
20942,Medicspot Clinic Hull Anlaby,-0.432700473,53.74595658
20943,Medicspot Clinic Manchester Rusholme,-2.222295899,53.45228929
20944,Medicspot Clinic Chatham,0.525237232,51.37315693
20945,Medicspot Clinic Warwick University,-1.550804333,52.37498709
20946,Medicspot Clinic Bristol Clifton,-2.618116003,51.45375543
20947,Hands on Sports Therapy,-0.358609756,51.06416276
20948,Skin Plus Ltd,-1.867013972,52.45495858
20949,Dermalessence,-2.923735481,53.67956335
20950,Hibbert Circumcision Manchester,-2.265231697,53.52062171
20951,Absolute Skin,-0.277622947,51.94557137
20952,College Keep Community Mental Health Team,-1.396931643,50.89827047
20953,Mr A Syrimis - the Bloomsbury Health Centre,-0.125022075,51.52758794
20954,Boots,-1.73362745,52.45298066
20955,Medskin Clinic,-1.434639405,53.2378478
20956,City Care Centre,-0.258725884,52.57410673
20957,B S H A W Clinic Sexual Health,-0.753427877,51.62644163
20958,The G P Clinic London,-0.146646316,51.51766217
20959,Facemed Cosmetic Medical & Dental Centre,0.468562376,51.6016182
20960,Hertfordshire NHS Trust,0.165394458,51.86107821
20961,Dr M Livingstone - Barn Practice,-1.760576235,50.73664598
20962,A Star Aesthetics,-1.70539376,53.61302172
20963,Premier Laser & Skin Clinic Virginia Water,-0.563136911,51.40180329
20964,Window to the Womb,-0.818175253,51.81540346
20965,Clinic 1 2 1,-0.370630232,50.8099779
20966,About Face Aesthetics,-1.171780528,53.53588321
20967,Jorvic Medical Centre,-1.086535161,53.94480935
20968,The Wimpole Clinic,-0.145863404,51.51706528
20969,Beacon Business Healthcare,-1.294997165,51.07651347
20970,Vanite Clinic Ltd,-1.776374472,52.41523899
20971,Early Intervention Team,-2.100493189,53.48551363
20972,Clinica M C R,-2.246635413,53.46022596
20973,Room for Movement,-1.491792275,53.95460348
20974,The Fylde Clinic,-3.011524381,53.87674265
20975,St Lucs Treatment Centre,-0.931090455,52.48720986
20976,The Clinic,-1.626428002,52.80710395
20977,Skin Clinics North West Ltd,-2.126153715,53.63619641
20978,Lollipop 4d Baby Scans,-1.595092612,53.79343815
20979,Harris Hair Transplant UK,-1.185400505,52.94662286
20980,Gloucestershire Shoulder & Elbow Clinic,-2.129919749,51.89192652
20981,Abbeydale Health,-1.484315149,53.35666238
20982,Scalp Perfect,-0.730248443,51.53500703
20983,Ferham Clinic,-1.376567818,53.43021371
20984,The Retreat Leigh Ltd,0.652265868,51.5425707
20985,Lift Psychology,-1.796198176,51.55004246
20986,Circumcision London,-0.197848425,51.58109743
20987,Cryo-glo,1.289313431,52.62311586
20988,Oxleas NHS Trust,0.042400237,51.38604221
20989,The Thornbury Clinic,-2.525991005,51.60974905
20990,Klarker's Clinic,-3.53408701,50.46807906
20991,The Therapy Company,-2.709798208,53.77675677
20992,S K N Clinic,-2.59625552,51.45391364
20993,The Doctors Laser Clinic Ltd,1.338864275,52.57554532
20994,Window to the Womb,-0.799226042,52.03080451
20995,Medicspot Clinic Liverpool Orrell Park,-2.968012387,53.46245165
20996,Medicspot Clinic Leicester Evington Road,-1.109722655,52.62604853
20997,Medicspot Clinic Birmingham Stechford,-1.815032072,52.47745371
20998,Southport Centre for Health & Wellbeing,-2.998526448,53.64949847
20999,Maples Medical Centre,-2.286652437,53.38486371
21000,Sue Shaw Skin Aesthetics,-2.30940396,52.10868116
21001,M A E Cosmetics,1.291141662,52.63034088
21002,Ziba Clinics,-2.843071254,53.44882805
21003,Skin Transform,-0.446673565,51.64795295
21004,Vibre Aesthetics & Laser,-2.340829793,53.22770584
21005,Healthy Living Centre,-0.241847912,52.58395411
21006,The Bodyline Clinic,-2.552897123,53.39747299
21007,Skin Appeal Clinic,-2.957562307,53.44385707
21008,Heanor Memorial Health Centre,-1.348091847,53.00996292
21009,Elstree Way Clinic,-0.267411202,51.65968848
21010,Allergy & Health Test Clinic London,-0.077813221,51.51204903
21011,Boots,-0.082806082,51.51532941
21012,The Cosmetic Clinic,-0.240004867,52.59053504
21013,Child & Family Unit Within Loughborough Hospital,-1.225946065,52.77329112
21014,South Wing St Marys,-1.536608241,53.82052321
21015,Rushden Chiropractic Clinic,-0.586852733,52.28840033
21016,Premier Laser & Skin Clinic Clapham,-0.139420064,51.46188394
21017,Justin Lim Orthopaedic,-2.223042148,52.98740258
21018,Boots,-2.751778651,54.66338472
21019,Elixir Face & Body Ltd,-1.040944665,51.45092639
21020,Insight Healthcare,0.519426654,51.37965312
21021,Pain Management Solutions Ltd,-1.462501485,53.58184395
21022,H P F T,-0.208766958,51.80404045
21023,Berkshire Aesthetics,-0.719368045,51.52248892
21024,The Treatment Rooms,-1.738348625,52.39122041
21025,The Harley Street Clinic,-0.147119437,51.52198604
21026,Boots,-1.276139723,54.55516785
21027,Symmetry Skin,-3.442707204,50.67192538
21028,Simply Clinics,-0.128577492,51.63101269
